#,cveID,assigner,publishedDate,url,baseScore,exploitabilityScore,baseSeverity,attackVector,privilegesRequired,attackComplexity,userInteraction,confidentialityImpact,integrityImpact,availabilityImpact
552,CVE-2023-0609,security@huntr.dev,2023-02-01T12:15Z,https://github.com/wallabag/wallabag/commit/0f7460dbab9e29f4f7d2944aca20210f828b6abb,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
553,CVE-2023-0610,security@huntr.dev,2023-02-01T12:15Z,https://github.com/wallabag/wallabag/commit/5ac6b6bff9e2e3a87fd88c2904ff3c6aac40722e,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
554,CVE-2023-0611,cna@vuldb.com,2023-02-01T14:15Z,https://vuldb.com/?ctiid.219935,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
555,CVE-2023-0612,cna@vuldb.com,2023-02-01T14:15Z,https://vuldb.com/?ctiid.219936,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
556,CVE-2023-0613,cna@vuldb.com,2023-02-01T14:15Z,https://vuldb.com/?ctiid.219937,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
557,CVE-2023-0614,secalert@redhat.com,2023-04-03T23:15Z,https://www.samba.org/samba/security/CVE-2023-0614.html,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
558,CVE-2023-0615,secalert@redhat.com,2023-02-06T23:15Z,https://bugzilla.redhat.com/show_bug.cgi?id=2166287,5.5,1.8,MEDIUM,LOCAL,LOW,LOW,NONE,NONE,NONE,HIGH
559,CVE-2023-0616,security@mozilla.org,2023-06-02T17:15Z,https://bugzilla.mozilla.org/show_bug.cgi?id=1806507,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,NONE,HIGH
560,CVE-2023-0617,cna@vuldb.com,2023-02-01T17:15Z,https://vuldb.com/?ctiid.219957,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
561,CVE-2023-0618,cna@vuldb.com,2023-02-01T17:15Z,https://vuldb.com/?ctiid.219958,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
562,CVE-2023-0619,security@wordfence.com,2023-02-01T20:15Z,https://www.wordfence.com/threat-intel/vulnerabilities/id/f94eabc5-6e3b-46df-9e36-d7d0fad833de,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,HIGH,NONE
563,CVE-2023-0620,security@hashicorp.com,2023-03-30T01:15Z,https://discuss.hashicorp.com/t/hcsec-2023-12-vault-s-microsoft-sql-database-storage-backend-vulnerable-to-sql-injection-via-configuration-file/52080/1,6.7,0.8,MEDIUM,LOCAL,HIGH,LOW,NONE,HIGH,HIGH,HIGH
564,CVE-2023-0621,ics-cert@hq.dhs.gov,2023-03-09T22:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-040-04,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
565,CVE-2023-0622,ics-cert@hq.dhs.gov,2023-03-09T22:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-040-04,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
566,CVE-2023-0623,ics-cert@hq.dhs.gov,2023-03-09T22:15Z,https://www.cisa.gov/news-events/ics-advisories/icsa-23-040-04,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
567,CVE-2023-0624,help@fluidattacks.com,2023-02-09T16:15Z,https://fluidattacks.com/advisories/oberhofer/,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
568,CVE-2023-0628,security@docker.com,2023-03-13T12:15Z,https://docs.docker.com/desktop/release-notes/#4170,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
569,CVE-2023-0629,security@docker.com,2023-03-13T12:15Z,https://docs.docker.com/desktop/release-notes/#4170,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE
570,CVE-2023-0630,contact@wpscan.com,2023-03-20T16:15Z,https://wpscan.com/vulnerability/b82bdd02-b699-4527-86cc-d60b56ab0c55,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
571,CVE-2023-0631,contact@wpscan.com,2023-03-20T16:15Z,https://wpscan.com/vulnerability/19ef92fd-b493-4488-91f0-e6ba51362f79,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
572,CVE-2023-0634,secalert@redhat.com,2023-02-02T23:15Z,,,,,,,,,,,
573,CVE-2023-0635,cybersecurity@ch.abb.com,2023-06-05T04:15Z,https://search.abb.com/library/Download.aspx?DocumentID=2CKA000073B5403&LanguageCode=en&DocumentPartId=&Action=Launch,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
574,CVE-2023-0636,cybersecurity@ch.abb.com,2023-06-05T04:15Z,https://search.abb.com/library/Download.aspx?DocumentID=2CKA000073B5403&LanguageCode=en&DocumentPartId=&Action=Launch,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
575,CVE-2023-0637,cna@vuldb.com,2023-02-02T09:15Z,https://vuldb.com/?id.220017,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,NONE,HIGH
576,CVE-2023-0638,cna@vuldb.com,2023-02-02T09:15Z,https://vuldb.com/?id.220018,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
577,CVE-2023-0639,cna@vuldb.com,2023-02-02T09:15Z,https://vuldb.com/?id.220019,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
578,CVE-2023-0640,cna@vuldb.com,2023-02-02T09:15Z,https://vuldb.com/?id.220020,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
579,CVE-2023-0641,cna@vuldb.com,2023-02-02T09:15Z,https://vuldb.com/?ctiid.220021,9.1,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,NONE
580,CVE-2023-0642,security@huntr.dev,2023-02-02T12:15Z,https://github.com/squidex/squidex/commit/2da3c41da82eb945832f22bb70dba567ac6ce969,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,NONE,HIGH
581,CVE-2023-0643,security@huntr.dev,2023-02-02T12:15Z,https://huntr.dev/bounties/ea90f8b9-d8fe-4432-9a52-4d663400c52f,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
582,CVE-2023-0644,contact@wpscan.com,2023-05-15T13:15Z,https://wpscan.com/vulnerability/08f5089c-36f3-4d12-bca5-99cd3ae78f67,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
583,CVE-2023-0645,security@google.com,2023-04-11T14:15Z,https://github.com/libjxl/libjxl/pull/2101/commits/d95b050c1822a5b1ede9e0dc937e43fca1b10159,9.1,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,NONE,HIGH
584,CVE-2023-0646,cna@vuldb.com,2023-02-02T15:17Z,https://github.com/Ha0Liu/cveAdd/tree/developer/dst-admin%201.5.0%E5%90%8E%E5%8F%B0cavesConsole%E6%8E%A5%E5%8F%A3%E8%BF%9C%E7%A8%8B%E5%91%BD%E4%BB%A4%E6%89%A7%E8%A1%8C,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
585,CVE-2023-0647,cna@vuldb.com,2023-02-02T15:17Z,https://github.com/Ha0Liu/cveAdd/blob/developer/dst-admin%201.5.0%E5%90%8E%E5%8F%B0kickPlayer%E6%8E%A5%E5%8F%A3%E8%BF%9C%E7%A8%8B%E5%91%BD%E4%BB%A4%E6%89%A7%E8%A1%8C/Dst-admin%201.5.0%20background%20kickPlayer%20interface%20remote%20command%20execution.md,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
586,CVE-2023-0648,cna@vuldb.com,2023-02-02T15:17Z,https://github.com/Ha0Liu/cveAdd/tree/developer/dst-admin%201.5.0%E5%90%8E%E5%8F%B0masterConsole%E6%8E%A5%E5%8F%A3%E8%BF%9C%E7%A8%8B%E5%91%BD%E4%BB%A4%E6%89%A7%E8%A1%8C,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
587,CVE-2023-0649,cna@vuldb.com,2023-02-02T15:17Z,https://github.com/Ha0Liu/cveAdd/tree/developer/dst-admin%201.5.0%E5%90%8E%E5%8F%B0sendBroadcast%E6%8E%A5%E5%8F%A3%E8%BF%9C%E7%A8%8B%E5%91%BD%E4%BB%A4%E6%89%A7%E8%A1%8C,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
588,CVE-2023-0650,cna@vuldb.com,2023-02-02T15:17Z,https://github.com/YAFNET/YAFNET/commit/a1442a2bacc3335461b44c250e81f8d99c60735f,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
589,CVE-2023-0651,cna@vuldb.com,2023-02-02T16:19Z,https://github.com/linmoren/fastcms_bug/blob/main/template_files_upload.md,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
590,CVE-2023-0652,cna@cloudflare.com,2023-04-06T10:15Z,https://developers.cloudflare.com/warp-client/get-started/windows/,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
591,CVE-2023-0655,PSIRT@sonicwall.com,2023-02-14T03:15Z,https://psirt.global.sonicwall.com/vuln-detail/SNWLID-2023-0002,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
592,CVE-2023-0656,PSIRT@sonicwall.com,2023-03-02T22:15Z,https://psirt.global.sonicwall.com/vuln-detail/SNWLID-2023-0004,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
593,CVE-2023-0658,cna@vuldb.com,2023-02-03T00:15Z,https://vuldb.com/?id.220053,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
594,CVE-2023-0659,cna@vuldb.com,2023-02-03T18:15Z,https://vuldb.com/?id.220101,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,HIGH,NONE,NONE
595,CVE-2023-0660,contact@wpscan.com,2023-03-27T16:15Z,https://wpscan.com/vulnerability/3fe712bc-ce7f-4b30-9fc7-1ff15aa5b6ce,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
596,CVE-2023-0661,security@devolutions.net,2023-02-12T04:15Z,https://devolutions.net/security/advisories/DEVO-2023-0002,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
597,CVE-2023-0662,security@php.net,2023-02-16T07:15Z,https://github.com/php/php-src/security/advisories/GHSA-54hq-v5wp-fqgv,7.5,3.9,HIGH,NETWORK,NONE,LOW,NONE,NONE,NONE,HIGH
598,CVE-2023-0663,cna@vuldb.com,2023-02-03T21:15Z,https://vuldb.com/?ctiid.220175,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
599,CVE-2023-0664,secalert@redhat.com,2023-03-29T20:15Z,https://bugzilla.redhat.com/show_bug.cgi?id=2167423,7.8,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,HIGH
600,CVE-2023-0665,security@hashicorp.com,2023-03-30T01:15Z,https://discuss.hashicorp.com/t/hcsec-2023-11-vault-s-pki-issuer-endpoint-did-not-correctly-authorize-access-to-issuer-metadata/52079/1,6.5,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,NONE,LOW,LOW
601,CVE-2023-0666,cve@takeonme.org,2023-06-07T03:15Z,https://takeonme.org/cves/CVE-2023-0666.html,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,NONE,HIGH
602,CVE-2023-0667,cve@takeonme.org,2023-06-07T03:15Z,https://gitlab.com/wireshark/wireshark/-/issues/19086,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
603,CVE-2023-0668,cve@takeonme.org,2023-06-07T03:15Z,https://takeonme.org/cves/CVE-2023-0668.html,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,NONE,HIGH
604,CVE-2023-0669,cve@rapid7.com,2023-02-06T20:15Z,https://my.goanywhere.com/webclient/ViewSecurityAdvisories.xhtml#zerodayfeb1,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
605,CVE-2023-0670,help@fluidattacks.com,2023-04-05T19:15Z,https://fluidattacks.com/advisories/scott/,7.2,1.2,HIGH,NETWORK,HIGH,LOW,NONE,HIGH,HIGH,HIGH
606,CVE-2023-0671,security@huntr.dev,2023-02-04T01:15Z,https://huntr.dev/bounties/c2a84917-7ac0-4169-81c1-b61e617023de,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
607,CVE-2023-0673,cna@vuldb.com,2023-02-04T08:15Z,https://vuldb.com/?id.220195,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
608,CVE-2023-0674,cna@vuldb.com,2023-02-04T08:15Z,https://vuldb.com/?id.220196,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
609,CVE-2023-0675,cna@vuldb.com,2023-02-04T08:15Z,https://vuldb.com/?ctiid.220197,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
610,CVE-2023-0676,security@huntr.dev,2023-02-04T13:15Z,https://github.com/phpipam/phpipam/commit/94ec73ff1d33926b75b811ded6f0b4a46088a7ec,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
611,CVE-2023-0677,security@huntr.dev,2023-02-04T13:15Z,https://huntr.dev/bounties/d280ae81-a1c9-4a50-9aa4-f98f1f9fd2c0,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
612,CVE-2023-0678,security@huntr.dev,2023-02-04T13:15Z,https://github.com/phpipam/phpipam/commit/1960bd24e8a55796da066237cf11272c44bb1cc4,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,LOW,NONE,NONE
613,CVE-2023-0679,cna@vuldb.com,2023-02-06T13:15Z,https://blog.csdn.net/weixin_43864034/article/details/128904906,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
614,CVE-2023-0680,cve@mitre.org,2023-02-12T21:15Z,,,,,,,,,,,
615,CVE-2023-0681,cve@rapid7.com,2023-03-20T20:15Z,https://docs.rapid7.com/release-notes/nexpose/20230208/,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
616,CVE-2023-0683,psirt@lenovo.com,2023-05-01T15:15Z,https://support.lenovo.com/us/en/product_security/LEN-99936,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
617,CVE-2023-0684,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
618,CVE-2023-0685,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
619,CVE-2023-0686,cna@vuldb.com,2023-02-06T20:15Z,https://vuldb.com/?ctiid.220245,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
620,CVE-2023-0687,cna@vuldb.com,2023-02-06T19:15Z,https://vuldb.com/?ctiid.220246,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
621,CVE-2023-0688,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/base/shortcode.php?rev=2845078,6.5,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,HIGH,NONE,NONE
622,CVE-2023-0690,security@hashicorp.com,2023-02-08T19:15Z,https://discuss.hashicorp.com/t/hcsec-2023-03-boundary-workers-store-rotated-credentials-in-plaintext-even-when-key-management-service-configured/49907,7.1,1.8,HIGH,LOCAL,LOW,LOW,NONE,HIGH,HIGH,NONE
623,CVE-2023-0691,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/base/shortcode.php?rev=2845078,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
624,CVE-2023-0692,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/base/shortcode.php?rev=2845078,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
625,CVE-2023-0693,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/base/shortcode.php?rev=2845078,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
626,CVE-2023-0694,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/base/shortcode.php?rev=2845078,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,LOW,NONE,NONE
627,CVE-2023-0695,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/base/shortcode.php?rev=2845078,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
628,CVE-2023-0696,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
629,CVE-2023-0697,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
630,CVE-2023-0698,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
631,CVE-2023-0699,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
632,CVE-2023-0700,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
633,CVE-2023-0701,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
634,CVE-2023-0702,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
635,CVE-2023-0703,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,8.8,2.8,HIGH,NETWORK,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
636,CVE-2023-0704,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,6.5,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,HIGH,NONE
637,CVE-2023-0705,chrome-cve-admin@google.com,2023-02-07T21:15Z,https://chromereleases.googleblog.com/2023/02/stable-channel-update-for-desktop.html,7.5,1.6,HIGH,NETWORK,NONE,HIGH,REQUIRED,HIGH,HIGH,HIGH
638,CVE-2023-0706,cna@vuldb.com,2023-02-07T10:15Z,https://vuldb.com/?ctiid.220340,8.8,2.8,HIGH,NETWORK,LOW,LOW,NONE,HIGH,HIGH,HIGH
639,CVE-2023-0707,cna@vuldb.com,2023-02-07T13:15Z,https://vuldb.com/?id.220346,9.8,3.9,CRITICAL,NETWORK,NONE,LOW,NONE,HIGH,HIGH,HIGH
640,CVE-2023-0708,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/changeset/2907471/,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
641,CVE-2023-0709,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/changeset/2907471/,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
642,CVE-2023-0710,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/metform/trunk/base/shortcode.php?rev=2845078,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
643,CVE-2023-0711,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
644,CVE-2023-0712,security@wordfence.com,2023-02-07T23:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
645,CVE-2023-0713,security@wordfence.com,2023-02-07T22:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
646,CVE-2023-0715,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
647,CVE-2023-0716,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
648,CVE-2023-0717,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
649,CVE-2023-0718,security@wordfence.com,2023-02-08T00:15Z,https://www.wordfence.com/threat-intel/vulnerabilities/id/2c26d6de-5653-4be8-9526-39b30cb61625,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
650,CVE-2023-0719,security@wordfence.com,2023-02-07T23:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
651,CVE-2023-0720,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,LOW,LOW,NONE,NONE,LOW,NONE
652,CVE-2023-0721,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/changeset/2907471/,7.8,1.8,HIGH,LOCAL,NONE,LOW,REQUIRED,HIGH,HIGH,HIGH
653,CVE-2023-0722,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
654,CVE-2023-0723,security@wordfence.com,2023-02-07T23:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
655,CVE-2023-0724,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
656,CVE-2023-0725,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
657,CVE-2023-0726,security@wordfence.com,2023-02-08T02:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
658,CVE-2023-0727,security@wordfence.com,2023-02-07T23:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
659,CVE-2023-0728,security@wordfence.com,2023-02-07T22:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
660,CVE-2023-0729,security@wordfence.com,2023-06-09T06:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
661,CVE-2023-0730,security@wordfence.com,2023-02-07T23:15Z,https://plugins.trac.wordpress.org/browser/wicked-folders/tags/2.18.16/lib/class-wicked-folders-ajax.php,4.3,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,NONE,LOW,NONE
662,CVE-2023-0731,security@wordfence.com,2023-02-07T23:15Z,https://plugins.trac.wordpress.org/changeset?sfp_email=&sfph_mail=&reponame=&new=2861473%40interactive-geo-maps%2Ftrunk&old=2857078%40interactive-geo-maps%2Ftrunk&sfp_email=&sfph_mail=#file4,5.4,2.3,MEDIUM,NETWORK,LOW,LOW,REQUIRED,LOW,LOW,NONE
663,CVE-2023-0732,cna@vuldb.com,2023-02-07T20:15Z,https://vuldb.com/?id.220369,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
664,CVE-2023-0733,contact@wpscan.com,2023-05-30T08:15Z,https://wpscan.com/vulnerability/fed1e184-ff56-44fe-9876-d17c0156447a,6.1,2.8,MEDIUM,NETWORK,NONE,LOW,REQUIRED,LOW,LOW,NONE
665,CVE-2023-0734,security@huntr.dev,2023-03-05T21:15Z,https://huntr.dev/bounties/a296324c-6925-4f5f-a729-39b0d73d5b8b,5.3,3.9,MEDIUM,NETWORK,NONE,LOW,NONE,NONE,LOW,NONE
